date, pnl, longsize, shortsize, ret, holdpnl, tradepnl, poscov, negcov, pospnl, negpnl, IC, index_ret,rankpnl1, rankpnl2, rankpnl3, rankpnl4, rankpnl5, rankpnl6, rankpnl7, rankpnl8, rankpnl9, rankpnl10
20200310,-177145.52,10000000.0,-10000000.0,-0.008857,-56044.166515013334,-120797.14216988524,930,2761,-38489.18,-131238.63,-0.029202,2996.7618,8.318419,7.380547,8.042613,8.702826,7.834907,6.648642,9.189032,7.546926,7.372238,6.555298
20200311,70232.99,10000000.0,-10000000.0,0.003512,2368.898913854362,68106.61752926538,927,2764,11226.99,57078.94,0.000557,2968.5174,-3.971214,-4.290033,-4.276851,-3.655146,-2.541774,-2.624354,-3.38913,-2.720629,-1.794933,-2.129281
20200312,152389.54,10000000.0,-10000000.0,0.007619,64993.64529683564,87647.88416397903,934,2756,33120.77,117781.38,0.038224,2923.4856,-7.56787,-7.601753,-7.536082,-7.071341,-7.015723,-7.033898,-6.993236,-6.009644,-6.336259,-6.058727
20200313,96205.98,10000000.0,-10000000.0,0.00481,22913.37439809847,73939.16703300257,938,2753,22616.28,72467.16,0.012144,2887.4265,-2.614982,-4.289673,-4.782996,-4.793535,-5.610507,-5.451872,-4.078684,-4.207989,-3.932248,-4.07928
20200316,313613.43,10000000.0,-10000000.0,0.015681,89551.70841182109,224372.11121839116,938,2753,70048.7,234989.79,0.040991,2789.2537,-15.873107,-14.963172,-15.256282,-13.971428,-12.806548,-13.887013,-14.884984,-13.653218,-12.784645,-11.761181
20200317,21470.36,10000000.0,-10000000.0,0.001074,-20957.68555808252,42716.550695772356,936,2753,5583.17,17379.83,-0.013033,2779.6407,0.51524,0.306168,-0.648796,-2.00516,-0.856555,-2.551198,-2.028251,-1.452287,-0.410719,-1.517005
20200318,130033.14,10000000.0,-10000000.0,0.006502,-48617.643572947476,178941.35149026077,937,2752,32306.22,95096.87,-0.035992,2728.7563,-5.236435,-4.826,-5.778472,-6.828295,-6.681328,-6.488797,-5.48215,-5.760449,-5.271517,-6.126817
20200319,-61868.08,10000000.0,-10000000.0,-0.003093,-30125.049966055052,-31470.68081457797,940,2748,-16652.56,-41091.91,-0.017961,2702.1296,1.955795,2.465628,2.651884,3.301787,2.332833,1.710925,2.986528,2.855756,3.783712,2.275833
20200320,-122044.32,10000000.0,-10000000.0,-0.006102,5177.366832023003,-126932.21564312758,941,2751,-31175.77,-83773.36,0.004591,2745.6182,4.876172,5.267309,4.689711,5.615075,4.989738,4.971054,5.095061,5.006014,5.681858,6.319051
20200323,314788.77,10000000.0,-10000000.0,0.015739,99261.19002350402,215797.98230712727,950,2744,71608.49,234331.76,0.049989,2660.1674,-16.000802,-15.557383,-14.872525,-14.556392,-14.181567,-13.798178,-12.823135,-13.622423,-13.218274,-11.605565
20200324,-160272.24,10000000.0,-10000000.0,-0.008014,18890.66139372269,-178815.61639434303,952,2746,-42005.98,-113078.71,0.015594,2722.4381,5.552965,7.190696,7.277217,6.951481,7.11273,8.104896,6.772189,6.939257,6.805426,8.158712
20200325,-193714.41,10000000.0,-10000000.0,-0.009686,-44938.406270014224,-148470.8731947681,956,2741,-45143.2,-143806.46,-0.029151,2781.5913,9.445413,9.021061,8.887852,8.998749,8.563096,9.117855,8.313725,8.115586,8.520204,7.41058
