date,pnl,longsize,shortsize,ret,holdpnl,tradepnl,poscov,negcov,pospnl,negpnl,IC,index_ret,rankpnl1,rankpnl2,rankpnl3,rankpnl4,rankpnl5,rankpnl6,rankpnl7,rankpnl8,rankpnl9,rankpnl10
20190517,-33980.19,10000000.0,-10000000.0,-0.001699,11145.08208509419,-42511.78202849905,2399,1156,-358568.92,324588.73,-0.030597,-0.024838,-93663.23,-76817.24,-63388.71,-52510.36,-40350.73,-24101.77,-5924.92,21087.1,66748.7,237554.45
20190520,39940.58,10000000.0,-10000000.0,0.001997,40567.0059357529,962.0722543383381,2397,1158,-39637.62,79578.2,0.03681,-0.004056,-17474.49,-9420.3,-3298.76,-5507.03,-865.39,-1805.98,-636.7,2945.6,4316.97,73275.18
20190521,18201.78,10000000.0,-10000000.0,0.00091,-348.7901304181396,21629.77926112716,2422,1133,166209.47,-148007.69,0.026363,0.012319,40318.62,37025.23,30831.78,24121.54,20041.93,12075.52,2577.33,-11235.57,-36448.07,-98027.33
20190522,-35973.57,10000000.0,-10000000.0,-0.001799,-24320.96826676323,-10028.119661971024,2405,1150,-58736.85,22763.28,-0.038011,-0.004909,-11533.78,-9236.88,-10949.19,-11721.03,-7138.89,-6016.15,-1495.99,2477.48,8211.58,13053.76
20190523,48485.58,10000000.0,-10000000.0,0.002424,81075.14343411752,-30555.53434225364,2416,1150,-211706.48,260192.06,0.052208,-0.013552,-55206.83,-46285.15,-37626.24,-27898.4,-24715.42,-15222.55,-3461.83,16211.78,43083.57,201640.69
20190524,2267.12,10000000.0,-10000000.0,0.000113,10652.736260350048,-7083.141105677643,2417,1152,-60311.12,62578.24,0.003769,0.000168,-16491.06,-12227.27,-12405.24,-6489.05,-6830.77,-3819.77,-1388.52,5237.92,14499.74,43483.6
20190527,-66240.21,10000000.0,-10000000.0,-0.003312,-90162.21339633233,25872.13277105602,2433,1136,244783.92,-311024.12,-0.082461,0.013804,60270.56,54816.36,42986.73,34717.47,28589.99,18410.43,5152.81,-18747.8,-63046.36,-227440.26
20190528,-36615.94,10000000.0,-10000000.0,-0.001831,-39180.590877685856,4069.840318428658,2417,1151,4315.3,-40931.24,-0.046232,0.006062,-1099.11,-37.38,1969.81,1459.92,1501.87,655.66,328.65,-1479.61,-8286.98,-30123.57
20190529,-78649.64,10000000.0,-10000000.0,-0.003932,-82858.5230577505,5488.436249001665,2416,1152,20383.81,-99033.45,-0.10067,0.001645,582.6,6182.74,1909.04,3788.2,4241.84,3376.88,595.41,-3379.17,-13460.48,-81207.15
20190530,-2776.39,10000000.0,-10000000.0,-0.000139,603.6472099545226,-1851.6049823385529,2412,1156,-66262.26,63485.87,-0.001441,-0.00305,-23841.76,-11655.36,-13542.15,-7856.45,-6127.36,-2025.45,-660.48,3103.53,17242.65,44114.87
20190531,-80357.84,10000000.0,-10000000.0,-0.004018,-80579.45857833154,1712.5308566355961,2418,1150,-11480.5,-68877.34,-0.089978,-0.002447,-5290.55,-421.79,-1635.41,-1612.87,-1110.84,-985.46,105.37,-2017.73,-8884.15,-57013.49
20190603,17081.16,10000000.0,-10000000.0,0.000854,35766.12286419259,-15812.302186479275,2465,1103,-146354.4,163435.56,0.019946,-0.002972,-45492.81,-31645.49,-25805.06,-15878.2,-13882.03,-9369.17,-2777.88,8743.91,25499.95,130560.6
20190604,32560.19,10000000.0,-10000000.0,0.001628,67426.41898144415,-31879.351325092983,2487,1081,-150051.51,182611.7,0.037391,-0.009619,-38958.97,-30657.67,-27731.41,-21016.64,-15859.81,-9948.24,-4756.03,6899.61,34461.34,143114.9
20190605,65274.09,10000000.0,-10000000.0,0.003264,65063.644207582656,2009.2236966534183,2471,1097,12169.05,53105.04,0.074125,-0.000301,-1212.2,1038.06,3937.91,2472.46,4822.88,624.43,1173.15,-1698.95,-7265.01,63180.14
20190606,63773.47,10000000.0,-10000000.0,0.003189,92394.51786788434,-26930.593451487206,2473,1095,-238113.15,301886.61,0.064458,-0.01175,-64553.25,-51625.97,-41716.68,-33617.78,-22849.76,-16796.75,-6325.18,12881.42,49440.77,240627.11
20190610,-11899.22,10000000.0,-10000000.0,-0.000595,-24984.92953657319,15083.755916107973,2459,1108,98820.41,-110719.63,-0.0107,0.008605,24992.3,17979.9,19043.46,13937.01,13377.51,8159.82,2110.83,-6033.93,-24673.99,-78794.08
20190611,-22375.18,10000000.0,-10000000.0,-0.001119,-74460.47324955447,53509.06589979697,2463,1104,349730.45,-372105.63,-0.026984,0.0258,92806.0,72496.74,63082.81,48726.05,37541.73,26709.7,8753.83,-19250.99,-70024.93,-281792.36
20190612,3322.76,10000000.0,-10000000.0,0.000166,10924.85570651635,-5563.1086119624215,2474,1093,-40370.77,43693.54,0.005986,-0.005584,-9437.66,-8467.49,-6770.53,-5407.94,-4458.38,-3878.18,-1163.38,2589.59,6799.14,35556.58
20190613,100174.31,10000000.0,-10000000.0,0.005009,90330.77070352876,11141.372868052771,2481,1086,96848.95,3325.36,0.107145,0.000468,27596.77,22016.18,18874.2,12088.84,9325.97,5643.06,1773.91,-2880.2,-11294.82,18328.23
20190614,74140.81,10000000.0,-10000000.0,0.003707,100632.64942572228,-24884.41813676007,2472,1095,-199234.75,273375.56,0.074328,-0.009883,-52377.81,-43302.35,-34066.7,-27879.41,-19361.21,-16544.99,-5103.64,10363.63,43728.7,220292.01
20190617,28547.58,10000000.0,-10000000.0,0.001427,27547.900156851683,2404.7182266946184,2474,1094,6919.2,21628.38,0.031372,0.00196,1466.18,-1716.27,1301.1,1817.13,2266.96,1563.65,779.17,-245.03,-1418.07,24137.8
20190618,-34180.84,10000000.0,-10000000.0,-0.001709,-30530.560626778344,-2176.2169607322576,2448,1120,-7040.81,-27140.03,-0.036742,0.000878,-3532.91,-481.42,1665.75,-1180.96,-1728.07,-903.31,-356.39,606.48,5099.03,-31894.97
20190619,-73316.05,10000000.0,-10000000.0,-0.003666,-85514.47011462072,14235.097956425714,2423,1145,120933.53,-194249.58,-0.083724,0.009565,31214.82,24450.24,22679.55,16389.83,14101.86,9702.63,2988.25,-9082.68,-26822.2,-156901.68
20190620,-17328.1,10000000.0,-10000000.0,-0.000866,-36302.657990115214,20712.14126768589,2434,1141,145700.46,-163028.56,-0.016762,0.023756,34657.9,29293.14,26908.08,22981.11,18443.22,11215.78,2615.09,-9517.82,-24874.32,-127312.68
20190621,22228.06,10000000.0,-10000000.0,0.001111,1187.4667971279341,23041.55525243357,2432,1144,203821.86,-181593.8,0.023261,0.004975,60555.48,45062.41,36216.53,24363.73,22192.56,12985.69,2706.91,-10065.95,-36095.28,-133693.06
20190624,6735.81,10000000.0,-10000000.0,0.000337,10474.680696842479,-1505.9326338301144,2405,1172,-5940.21,12676.02,0.008865,0.002055,-2406.38,-763.44,1167.73,-368.15,-1253.64,-1213.99,-226.62,-1587.82,2061.23,13559.84
20190625,35655.52,10000000.0,-10000000.0,0.001783,50553.893307321414,-13066.098811724733,2424,1153,-80885.45,116540.97,0.039285,-0.008668,-17284.36,-18681.2,-14957.5,-12256.1,-9798.31,-4968.64,-2096.82,6298.35,19649.58,91582.81
20190626,29332.46,10000000.0,-10000000.0,0.001467,31904.42619774488,-341.5426365446947,2452,1125,13875.56,15456.9,0.032329,-0.001942,9921.58,4454.8,173.9,2323.65,-1334.97,-694.45,-24.1,1178.01,1698.54,13865.93
20190627,-57940.07,10000000.0,-10000000.0,-0.002897,-77793.04213451798,21600.90592547042,2455,1123,48200.73,-106140.8,-0.065611,0.006891,9859.93,9833.53,10023.29,7938.79,5647.14,3771.06,1700.78,-3673.37,-15214.06,-86079.24
20190628,-25321.05,10000000.0,-10000000.0,-0.001266,-6736.617456275382,-16713.363138193337,2464,1115,-133830.88,108509.83,-0.026139,-0.005978,-36600.06,-29059.29,-24750.67,-17642.4,-13681.09,-8095.97,-3272.59,7606.71,27693.51,74351.87
20190701,-63840.12,10000000.0,-10000000.0,-0.003192,-104032.7172474991,42191.96736088848,2468,1112,277327.64,-341167.76,-0.078428,0.022164,79269.06,58968.63,49023.63,36105.23,28272.88,19649.46,6759.54,-14506.68,-57748.52,-267633.98
20190702,34780.13,10000000.0,-10000000.0,0.001739,33879.313883672614,2717.005781663538,2477,1104,14850.37,19929.76,0.042997,-0.000315,5587.79,2628.31,3688.72,844.34,2903.54,-46.19,-99.08,-666.68,6085.02,15670.56
20190703,73221.22,10000000.0,-10000000.0,0.003661,89323.5796463075,-14334.13796933832,2483,1098,-91159.47,164380.69,0.087742,-0.009422,-29698.97,-18925.16,-12460.05,-11517.35,-9075.48,-6822.19,-1978.22,3329.65,21476.91,140660.3
20190704,64041.07,10000000.0,-10000000.0,0.003202,72816.33099723801,-7206.880779739673,2486,1095,-11437.69,75478.76,0.080116,-0.003321,-4897.58,1257.4,-3279.99,-2027.93,-63.9,-677.9,-1145.49,2886.16,11091.44,62467.23
20190705,-87717.5,10000000.0,-10000000.0,-0.004386,-96109.57288167905,10526.76328093157,2499,1082,27006.31,-114723.81,-0.092047,0.001933,6980.42,4941.5,7513.03,4164.29,1540.3,1706.57,1006.28,-1702.82,-9325.16,-102407.22
20190708,-49651.27,10000000.0,-10000000.0,-0.002483,7134.870838830437,-54810.89832742528,2473,1109,-349813.93,300162.66,-0.050078,-0.025803,-95541.19,-71969.75,-58168.48,-49723.3,-38592.06,-25060.24,-10039.85,15086.9,62766.85,223565.09
20190709,5143.49,10000000.0,-10000000.0,0.000257,1325.7241661128865,6509.307337747379,2469,1113,31046.0,-25902.52,0.009595,-0.00175,10090.96,4062.66,5222.88,4721.34,4446.92,2614.21,1016.0,-3615.51,-8926.05,-11798.38
20190710,-29537.1,10000000.0,-10000000.0,-0.001477,-17871.612411415776,-10060.085554723715,2475,1105,-59952.18,30415.08,-0.034276,-0.004415,-11515.46,-12708.54,-10367.38,-10378.08,-7158.89,-5984.67,-1211.71,4272.55,12400.66,14719.83
20190711,16745.67,10000000.0,-10000000.0,0.000837,18433.949462427085,-227.51377042221793,2474,1106,8030.75,8714.92,0.022907,0.000843,629.9,2451.23,1505.2,1717.6,-264.77,1974.19,507.38,427.26,307.2,8951.25
20190712,66359.64,10000000.0,-10000000.0,0.003318,67020.40632904526,785.3796132026037,2471,1110,42715.14,23644.5,0.075393,0.004382,11101.36,9669.15,10412.11,4362.41,4003.97,3339.27,339.1,264.47,-2773.06,27087.0
20190715,-64488.26,10000000.0,-10000000.0,-0.003224,-77053.40025561285,14234.630624781836,2493,1088,80548.32,-145036.58,-0.065395,0.003972,17703.77,18855.49,14175.64,11669.85,10539.86,6186.46,2019.75,-4152.93,-18591.47,-121225.2
20190716,33691.67,10000000.0,-10000000.0,0.001685,31644.156945998708,4285.282047552333,2499,1082,42773.21,-9081.54,0.045109,-0.001553,13866.95,9999.91,7393.5,6767.88,3063.59,1619.39,871.95,-80.29,-3416.05,-4157.38
20190717,483.25,10000000.0,-10000000.0,2.4e-05,3758.740979819124,-1758.1689055976303,2505,1077,-1416.13,1899.38,0.002583,-0.002017,87.83,-255.4,-582.21,-477.56,545.69,359.22,-555.49,-867.79,-1555.24,5301.53
20190718,17091.48,10000000.0,-10000000.0,0.000855,39988.295880475795,-20992.32518369719,2508,1082,-167470.57,184562.05,0.024212,-0.010409,-44625.33,-35583.84,-27175.38,-22416.73,-19211.41,-13061.8,-4735.57,9178.03,35886.9,140741.11
20190719,1077.99,10000000.0,-10000000.0,5.4e-05,-3380.6505368918606,5745.475090592901,2497,1093,55674.65,-54596.66,0.003133,0.007936,12295.55,11961.97,10197.11,8821.39,7131.81,3787.17,1958.13,-1594.06,-11891.36,-40302.87
20190722,-1534.42,10000000.0,-10000000.0,-7.7e-05,26233.649172220114,-26419.009966871112,2498,1093,-273293.11,271758.7,-6.2e-05,-0.012731,-72333.92,-54784.31,-47412.88,-40296.03,-28103.94,-21853.08,-8038.95,12486.25,54083.86,206067.65
20190723,-44697.19,10000000.0,-10000000.0,-0.002235,-54577.88144774427,13250.2791209239,2506,1105,110755.96,-155453.15,-0.046282,0.004493,29038.14,22576.31,16414.23,18442.34,12823.34,9097.18,3786.75,-6438.81,-28701.01,-118366.06
20190724,-50448.77,10000000.0,-10000000.0,-0.002522,-93950.75407693267,49723.702452722966,2585,1026,124056.63,-174505.4,-0.056674,0.008046,43215.76,22630.72,19151.33,15888.55,12965.96,8688.37,3478.74,-5749.66,-23573.62,-140923.21
20190725,-190213.44,10000000.0,-10000000.0,-0.009511,-215393.67658745893,26455.56018343981,2578,1033,22581.2,-212794.64,-0.132666,0.004817,7276.16,6547.7,3729.55,3202.02,410.85,960.13,898.86,-1053.53,-4675.94,-206233.91
20190726,166636.32,10000000.0,-10000000.0,0.008332,168624.0424655801,-659.7508790183929,2584,1028,8655.97,157980.35,0.107661,0.002445,2053.18,-377.67,1622.17,2267.4,2180.63,1124.66,219.08,-209.13,-610.38,159694.34
20190729,-265343.2,10000000.0,-10000000.0,-0.013267,-288950.6285605576,24789.79758454213,2585,1029,-16281.82,-249061.37,-0.180388,-0.0012,-3489.18,-2409.6,-3907.95,-3355.31,-1904.71,-155.75,-625.94,-778.07,-534.35,-246999.97
20190730,-20826.5,10000000.0,-10000000.0,-0.001041,-23556.27267562141,4955.554209213562,2601,1014,52121.85,-72948.35,-0.014348,0.003853,15845.35,11253.38,9369.16,7098.13,3720.44,3847.85,1835.94,-999.35,-7952.38,-62619.25
20190731,-125387.88,10000000.0,-10000000.0,-0.006269,-117295.50091755753,-6873.861569714252,2582,1033,-63101.06,-62286.83,-0.09599,-0.006718,-20074.11,-9450.21,-10552.66,-9732.9,-5142.19,-4709.6,-2896.95,1390.79,7305.97,-70307.49
20190801,-226246.18,10000000.0,-10000000.0,-0.011312,-233556.65433834685,8462.020908382692,2587,1028,-37171.1,-189075.07,-0.164729,-0.008095,-6705.27,-3714.26,-8829.46,-7061.47,-4920.3,-4184.85,-1286.04,526.53,3346.39,-192265.89
20190802,-254655.84,10000000.0,-10000000.0,-0.012733,-248531.900037953,-4875.961285613419,2583,1032,-176074.33,-78581.52,-0.166509,-0.014071,-56116.64,-36562.1,-25445.85,-22040.62,-17353.4,-12496.59,-5459.5,3601.52,17270.79,-98805.46
20190805,-146030.04,10000000.0,-10000000.0,-0.007302,-146734.63054016745,1925.2789153201738,2581,1034,-109888.03,-36142.01,-0.098362,-0.016159,-29846.66,-22545.69,-17848.08,-14528.72,-11910.34,-8709.76,-4004.32,1962.09,13948.97,-51326.85
20190806,-17407.48,10000000.0,-10000000.0,-0.00087,11813.0505028287,-24505.174209955265,2575,1041,-322288.76,304881.28,-0.007443,-0.015573,-99336.81,-66596.59,-50804.4,-39931.18,-31712.82,-22014.72,-10013.29,6868.08,27893.7,272955.91
20190807,-21790.44,10000000.0,-10000000.0,-0.00109,-65995.37473381987,48059.794261009985,2550,1067,-20907.4,-883.04,-0.017488,-0.003196,-7041.3,-4139.15,-250.78,-2795.59,-2536.79,-1465.49,-1020.29,1383.56,3558.56,-3628.32
