date,pnl,longsize,shortsize,ret,holdpnl,tradepnl,poscov,negcov,pospnl,negpnl,IC,index_ret,rankpnl1,rankpnl2,rankpnl3,rankpnl4,rankpnl5,rankpnl6,rankpnl7,rankpnl8,rankpnl9,rankpnl10
20190517,-54850.13,10000000.0,-10000000.0,-0.002743,49853.76015580294,-102020.05503974407,2415,1140,-362321.63,307471.49,-0.050718,-0.024838,-94807.25,-75875.5,-61541.73,-52262.71,-40665.23,-27812.82,-7805.5,21111.88,71872.3,215620.26
20190520,29997.23,10000000.0,-10000000.0,0.0015,50009.98316822272,-14454.744032719704,2379,1176,-47637.24,77634.47,0.031251,-0.004056,-11981.26,-8864.75,-10427.92,-6358.32,-5982.13,-2165.18,286.03,628.88,9408.84,71011.05
20190521,2047.64,10000000.0,-10000000.0,0.000102,-52576.40477835294,58123.39600555354,2407,1148,159805.04,-157757.39,0.006656,0.012319,40451.31,37607.73,26692.42,23550.43,18010.95,11914.81,2282.76,-12666.5,-41783.7,-100513.22
20190522,-22097.96,10000000.0,-10000000.0,-0.001105,-7899.974175710102,-11807.2794856446,2400,1155,-56226.26,34128.3,-0.021369,-0.004909,-15039.08,-7213.56,-11722.41,-8055.57,-7181.4,-4661.47,-1264.22,3509.27,4693.39,27227.81
20190523,53424.21,10000000.0,-10000000.0,0.002671,99463.83377046378,-42969.3929295443,2406,1160,-210195.84,263620.05,0.056973,-0.013552,-55085.64,-43742.1,-36752.15,-32279.68,-22046.38,-15409.7,-3381.39,13510.66,47585.76,204095.05
20190524,-6660.64,10000000.0,-10000000.0,-0.000333,18436.297555753867,-22076.409408727544,2423,1146,-65966.06,59305.42,-0.003778,0.000168,-19473.32,-14489.03,-10492.16,-8559.36,-6961.24,-3790.4,-887.14,5121.06,13878.35,42013.12
20190527,-57627.19,10000000.0,-10000000.0,-0.002881,-120818.35582490481,68066.79512964105,2492,1077,250448.49,-308075.68,-0.064965,0.013804,66324.44,56876.66,43992.33,34382.49,27093.73,18152.33,5332.34,-16954.46,-59677.54,-228273.89
20190528,-37641.92,10000000.0,-10000000.0,-0.001882,-31712.002169071013,-643.6668896610172,2462,1106,4115.58,-41757.5,-0.040469,0.006062,-2535.02,3142.75,720.33,975.6,2038.92,858.2,757.93,-889.11,-8251.53,-29173.74
20190529,-72926.9,10000000.0,-10000000.0,-0.003646,-85646.77191912274,16499.059447401654,2462,1106,22125.07,-95051.97,-0.088656,0.001645,1973.8,4938.84,4721.15,3757.87,4651.35,2663.72,766.17,-4177.83,-13398.67,-75044.11
20190530,21037.37,10000000.0,-10000000.0,0.001052,31054.742156324464,-6420.131604487673,2481,1087,-68279.08,89316.44,0.027807,-0.00305,-19589.63,-18765.22,-12374.7,-6794.01,-5032.71,-3735.12,-674.29,694.47,13084.19,77821.62
20190531,-55152.25,10000000.0,-10000000.0,-0.002758,-64820.64871477517,13502.944069433855,2507,1060,-7760.22,-47392.03,-0.056184,-0.002447,-2907.71,160.36,-1938.11,-426.23,-1124.25,-630.66,468.16,-658.23,-11754.66,-32506.38
20190603,21147.74,10000000.0,-10000000.0,0.001057,60450.28605523445,-35990.51735110474,2529,1038,-148819.85,169967.59,0.02386,-0.002972,-43602.1,-33820.05,-25403.45,-16971.42,-14787.42,-8698.34,-4423.22,4996.32,31207.63,135961.82
20190604,56123.76,10000000.0,-10000000.0,0.002806,100240.09732294994,-38849.85832871181,2544,1023,-149976.36,206100.13,0.061016,-0.009619,-38148.67,-30355.98,-25553.3,-19880.31,-16200.53,-12203.41,-5645.23,7483.55,26583.33,175310.79
20190605,75305.85,10000000.0,-10000000.0,0.003765,84198.16148464553,-5358.130793455406,2519,1048,14867.3,60438.55,0.078405,-0.000301,2633.31,275.75,5413.35,4082.41,1061.88,1452.14,1200.74,-464.97,-9166.98,72352.41
20190606,70177.79,10000000.0,-10000000.0,0.003509,142530.4238172983,-68842.98932569585,2502,1065,-240592.84,310770.63,0.065393,-0.01175,-66679.84,-50318.44,-38665.66,-33090.49,-25389.13,-17886.73,-7352.7,8008.09,44881.91,260180.42
20190610,-5590.52,10000000.0,-10000000.0,-0.00028,-35170.61051810332,33079.49133298708,2481,1086,99749.24,-105339.76,-0.0022,0.008605,25564.24,18304.51,20343.73,14077.53,10706.89,8372.78,3807.58,-4752.29,-19932.58,-78583.51
20190611,-11919.78,10000000.0,-10000000.0,-0.000596,-101214.32602837653,92512.39373892054,2486,1081,349625.43,-361545.21,-0.011072,0.0258,94008.2,68508.13,61203.41,50031.24,39731.39,27409.36,9798.43,-15480.53,-68436.29,-275475.27
20190612,2116.29,10000000.0,-10000000.0,0.000106,16602.417765562393,-9881.951826662704,2465,1102,-41229.62,43345.91,0.006882,-0.005584,-11033.78,-10188.85,-6381.61,-3903.14,-4244.75,-3048.35,-801.52,1843.37,4080.91,40398.18
20190613,79759.47,10000000.0,-10000000.0,0.003988,68906.520102983,13834.508675905861,2457,1110,94927.38,-15167.91,0.081084,0.000468,30728.22,20236.88,18298.47,11039.05,8230.13,5864.39,1623.98,-2800.68,-10511.41,31.98
20190614,37745.79,10000000.0,-10000000.0,0.001887,90081.19268593332,-49234.27960975676,2459,1108,-202319.48,240065.27,0.035805,-0.009883,-59736.36,-40720.69,-34168.81,-24540.39,-21425.57,-15367.56,-5140.41,11055.8,47840.4,183050.5
20190617,36780.53,10000000.0,-10000000.0,0.001839,39468.90562256675,975.9978587294681,2443,1125,8774.14,28006.39,0.036884,0.00196,2907.11,1701.19,-1042.27,2660.07,1982.48,1454.9,418.88,-305.77,-813.04,31481.36
20190618,-25506.81,10000000.0,-10000000.0,-0.001275,-25132.97537805118,2724.164596982111,2457,1111,-7004.96,-18501.85,-0.024125,0.000878,90.81,-467.08,-202.53,-2558.46,-1604.41,-1032.02,-171.41,1092.01,-2846.14,-14709.58
20190619,-69849.7,10000000.0,-10000000.0,-0.003492,-99020.89373965753,34261.77582764669,2461,1107,120141.78,-189991.48,-0.078735,0.009565,27814.66,25738.42,19873.25,20614.99,14350.44,9808.83,3733.47,-9436.71,-29532.38,-147724.08
20190620,37732.05,10000000.0,-10000000.0,0.001887,-49189.39983788031,90248.8491082624,2453,1122,153498.61,-115766.56,0.053981,0.023756,34951.91,34286.45,26667.69,21808.21,18667.93,14449.81,3784.44,-7117.74,-24501.49,-81937.77
20190621,10469.9,10000000.0,-10000000.0,0.000523,-26973.0402742643,42568.92775661306,2470,1106,199766.78,-189296.87,0.018402,0.004975,56473.07,46875.52,33821.8,26554.48,19626.84,14267.24,3596.78,-9650.31,-38081.1,-137888.43
20190624,10599.61,10000000.0,-10000000.0,0.00053,19112.764091782432,-4122.64492571586,2522,1055,-4953.8,15553.41,0.015068,0.002055,926.82,-2822.19,-550.88,447.85,-1088.66,690.67,-791.57,-324.37,1778.34,16724.11
20190625,18149.46,10000000.0,-10000000.0,0.000907,54165.83099771016,-32453.536974145623,2525,1052,-87416.52,105565.98,0.021281,-0.008668,-20830.46,-18600.23,-15783.97,-12297.53,-9686.87,-6493.5,-2450.29,3927.36,15166.67,88761.12
20190626,41703.74,10000000.0,-10000000.0,0.002085,42875.41732953379,1972.412090629754,2550,1027,13738.83,27964.9,0.041522,-0.001942,10365.96,1800.58,2281.21,272.39,899.52,247.41,-923.54,412.43,3408.44,26083.43
20190627,-57692.66,10000000.0,-10000000.0,-0.002885,-73502.99907525931,19061.16330834762,2561,1017,49440.12,-107132.78,-0.056161,0.006891,9989.05,10029.22,8435.16,7531.06,7457.04,4814.37,2300.53,-2292.28,-14365.44,-88340.55
20190628,-39411.09,10000000.0,-10000000.0,-0.001971,-4031.7149977714907,-30929.739883187784,2540,1039,-140508.53,101097.44,-0.035536,-0.005978,-40761.78,-28054.73,-23271.56,-18962.9,-13428.04,-9912.92,-4407.98,4480.6,23216.94,76140.92
20190701,-55345.14,10000000.0,-10000000.0,-0.002767,-158128.7931324096,106658.38374601417,2518,1062,280909.71,-336254.84,-0.066846,0.022164,76423.98,59761.17,47689.8,38274.77,28371.93,21465.77,10247.39,-10285.07,-53719.1,-269701.06
20190702,43581.6,10000000.0,-10000000.0,0.002179,44068.47529367775,3376.0712672660593,2514,1067,15513.7,28067.89,0.05804,-0.000315,4010.18,4480.48,2283.8,1558.44,3745.11,427.92,362.74,-327.79,2292.31,28611.35
20190703,58577.93,10000000.0,-10000000.0,0.002929,104805.62400535398,-42211.53962801935,2495,1086,-89918.8,148496.73,0.071507,-0.009422,-26539.13,-16976.42,-15834.98,-12193.7,-8176.71,-5862.84,-2882.89,4415.99,18611.89,128032.86
20190704,78947.55,10000000.0,-10000000.0,0.003947,92861.2898305412,-10452.7484712617,2523,1058,-11018.66,89966.22,0.100429,-0.003321,-4642.46,81.3,-489.79,-1127.21,-1368.96,-1822.85,-408.58,2734.75,15426.71,74025.62
20190705,-87421.09,10000000.0,-10000000.0,-0.004371,-102853.11091029971,18557.511791479294,2532,1049,26356.93,-113778.02,-0.084527,0.001933,5536.45,8150.95,3460.35,5853.57,2427.14,1439.47,687.72,-1198.9,-7994.17,-102658.19
20190708,-61323.13,10000000.0,-10000000.0,-0.003066,16396.472014947816,-73807.99093781726,2537,1045,-354573.54,293250.42,-0.052747,-0.025803,-90845.69,-72732.71,-60366.43,-49984.18,-38590.97,-28899.9,-11484.02,13052.54,52718.68,229721.15
20190709,-3095.64,10000000.0,-10000000.0,-0.000155,-4924.871112577041,7579.147611543687,2507,1075,34084.25,-37179.88,0.002985,-0.00175,11186.86,6649.19,5242.38,4686.25,4334.87,3735.2,755.27,-984.95,-9750.38,-23200.42
20190710,-29359.83,10000000.0,-10000000.0,-0.001468,-2326.9275044992655,-23858.03207206832,2483,1097,-57114.03,27754.2,-0.030311,-0.004415,-9823.61,-10485.78,-11307.84,-10124.14,-6620.61,-5736.23,-1939.72,3136.09,10581.22,16135.66
20190711,25882.91,10000000.0,-10000000.0,0.001294,26319.144890118463,2318.1963765849578,2467,1113,10692.76,15190.15,0.035358,0.000843,3723.49,2523.83,1794.56,2158.53,118.46,679.27,600.14,-876.52,1408.63,16506.94
20190712,65033.3,10000000.0,-10000000.0,0.003252,60769.73742499997,6871.484199117578,2465,1116,40466.29,24567.01,0.079399,0.004382,11355.65,11549.05,7783.33,4348.08,3089.68,2045.35,1234.57,-777.38,-2515.84,29528.73
20190715,-72764.15,10000000.0,-10000000.0,-0.003638,-87587.2249512996,17760.452256406003,2468,1113,79977.41,-152741.56,-0.07762,0.003972,22559.68,14878.25,13844.26,12845.46,8498.5,6296.19,2000.91,-4784.66,-20433.34,-125532.03
20190716,21176.76,10000000.0,-10000000.0,0.001059,21030.107255788644,6402.0085766931115,2540,1041,39567.96,-18391.2,0.036973,-0.001553,15684.7,7916.72,5864.86,5562.63,4914.01,1449.86,561.04,-722.34,-607.21,-13192.16
20190717,-6423.66,10000000.0,-10000000.0,-0.000321,-8485.02968422359,4985.915924064397,2539,1043,1394.4,-7818.06,-0.004581,-0.002017,669.08,244.55,2444.85,252.96,-573.8,-314.63,-239.5,-145.22,-626.71,-5210.69
20190718,12375.57,10000000.0,-10000000.0,0.000619,49468.78370992742,-33985.05084303595,2561,1029,-173218.63,185594.21,0.020031,-0.010409,-46759.95,-35590.78,-27124.81,-22566.52,-20394.57,-12835.81,-6801.82,6664.7,34319.55,146573.73
20190719,1239.3,10000000.0,-10000000.0,6.2e-05,-6526.0487487337705,10155.73308194528,2553,1037,56680.01,-55440.72,0.004507,0.007936,12023.21,12120.4,11145.9,10423.39,6058.15,4005.84,1819.2,-2686.07,-8513.05,-42767.29
20190722,-48814.75,10000000.0,-10000000.0,-0.002441,7558.746115467213,-53645.114045795664,2558,1033,-283596.27,234781.52,-0.008255,-0.012731,-79449.21,-57513.66,-45348.55,-38656.49,-28846.17,-22225.91,-10415.55,9417.48,52997.51,173954.19
20190723,-52742.61,10000000.0,-10000000.0,-0.002637,-71903.69351179776,26431.889934879262,2481,1130,113181.63,-165924.24,-0.048266,0.004493,31507.65,23613.03,17333.48,15947.69,13221.22,9897.79,4370.6,-4662.35,-24533.38,-132167.54
20190724,-64203.63,10000000.0,-10000000.0,-0.00321,-143864.4557586711,86912.72685380603,2592,1018,122959.82,-187163.45,-0.078269,0.008046,41984.25,23182.69,19755.45,16086.4,12895.71,8230.01,2976.2,-6286.51,-26162.33,-149613.62
20190725,-191545.13,10000000.0,-10000000.0,-0.009577,-229360.9974741525,39951.442724417866,2604,1006,23942.23,-215487.36,-0.127483,0.004817,6709.7,7490.45,3203.63,3875.12,1980.06,944.15,547.5,-844.13,-5343.68,-207972.35
20190726,169623.85,10000000.0,-10000000.0,0.008481,175276.96918507016,-3515.2684335517697,2602,1009,4712.91,164910.93,0.105625,0.002445,-546.9,-821.39,1599.69,2474.68,1125.76,1159.3,423.02,-448.61,-1195.71,167991.87
20190729,-271131.64,10000000.0,-10000000.0,-0.013557,-299990.9284110285,30621.339941653598,2604,1009,-17758.66,-253372.98,-0.180086,-0.0012,-5008.3,-1120.03,-4086.88,-2728.35,-3029.99,-905.7,-167.73,17.53,-1422.92,-250917.22
20190730,-33277.75,10000000.0,-10000000.0,-0.001664,-31507.496168764737,6082.0083066539555,2618,996,50126.98,-83404.73,-0.01942,0.003853,17148.65,10614.69,8618.01,6345.1,4544.61,3794.19,1656.81,-1072.33,-8069.52,-69005.69
20190731,-89418.24,10000000.0,-10000000.0,-0.004471,-107382.05814650818,21511.88870405068,2610,1005,-65537.52,-23880.71,-0.097367,-0.006718,-15540.84,-10583.56,-12436.31,-8437.29,-8622.49,-5606.38,-2861.53,1160.82,7475.02,-30417.61
20190801,-134923.83,10000000.0,-10000000.0,-0.006746,-125121.78325240503,-5959.0707077549305,2593,1022,-41615.95,-93307.87,-0.137192,-0.008095,-6551.2,-7827.93,-7581.62,-7284.7,-5472.85,-4468.23,-938.03,1061.46,2631.02,-94648.78
20190802,-134710.96,10000000.0,-10000000.0,-0.006736,-124097.72674074417,-6350.573629049395,2595,1020,-177207.6,42496.63,-0.13459,-0.014071,-48989.05,-37409.94,-30891.06,-23429.81,-16839.08,-12841.63,-5164.83,3385.23,23455.8,18276.08
20190805,-19592.73,10000000.0,-10000000.0,-0.00098,8134.421886045835,-23238.34341369882,2636,979,-104680.58,85087.85,-0.015722,-0.016159,-24812.01,-21890.02,-17482.58,-13779.81,-12724.7,-8784.29,-3583.22,3126.23,16441.92,68384.55
20190806,-141407.11,10000000.0,-10000000.0,-0.00707,-79729.68988083505,-58044.65690907523,2623,993,-330733.55,189326.44,-0.116765,-0.015573,-92814.63,-67563.33,-55090.86,-43741.36,-34452.71,-23333.18,-11634.55,4457.16,32381.63,154017.49
20190807,-15721.67,10000000.0,-10000000.0,-0.000786,-8363.943883802956,-866.7948808734618,2538,1079,-24662.65,8940.98,-0.009338,-0.003196,-5447.35,-5075.5,-4597.86,-1620.62,-2586.49,-1999.27,-629.41,1033.35,4222.19,7470.22
20190808,81640.46,10000000.0,-10000000.0,0.004082,38441.42493746547,45735.10471408792,2555,1062,62098.69,19541.77,0.029394,0.009345,18438.39,11487.67,10019.84,11013.65,5564.45,4268.33,2155.51,-1713.33,-9072.21,32014.22
